Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146511,796,23.9344,-4.8203,-2.0375,-23.355,5.2332,-2.2013,-2.7417,-1.0,28.7064,-0.0155,0.0469,28.7061,0.0494,7.0573,1.8899,1.0,52.1063
146511,797,50.4417,14.6999,-43.7435,20.3658,46.1474,0.4281,-1.2466,1.0,49.4388,-15.2076,42.909,-19.2803,45.5242,-0.4118,1.9114,-1.0,99.8698
146511,798,3.8673,1.1387,-0.8846,-3.5869,1.4419,-1.6426,-0.6604,-1.0,12.9133,3.4174,2.7977,-12.1341,4.4166,-1.7354,0.686,1.0,3.1656
146511,799,3.844,-0.2218,3.1484,2.1918,3.1562,0.6481,1.6411,-1.0,2.6082,0.2344,-0.1204,2.5927,0.2635,2.9821,-0.4745,1.0,3.0937
146511,800,1.4567,-1.0102,0.8528,-0.6025,1.322,-0.4412,2.4405,-1.0,1.6319,1.3709,-0.8452,0.2413,1.6105,0.1493,-0.5525,1.0,3.0461
146511,801,10.108,9.2355,2.2939,-3.4065,9.5161,-0.3507,0.2434,-1.0,3.7399,2.5007,0.525,-2.7288,2.5552,-0.9286,0.2069,1.0,2.9046
146511,802,38.2988,5.5503,-19.2184,32.6594,20.0038,1.2662,-1.2896,-1.0,63.7561,-16.7186,-9.8307,-60.7345,19.3947,-1.8592,-2.61,1.0,93.0506
146511,803,4.4496,2.9338,-1.1209,3.1502,3.1407,0.8835,-0.3649,-1.0,3.2385,0.0422,0.4833,3.2002,0.4852,2.5853,1.4837,1.0,3.0847
146511,804,6.9346,-5.5058,3.2488,-2.6851,6.3928,-0.4086,2.6085,1.0,6.2902,5.2553,-2.3094,2.5699,5.7404,0.4339,-0.414,-1.0,13.1886
146511,805,0.9317,-0.5924,0.598,0.3852,0.8417,0.443,2.3515,1.0,9.6647,3.6255,6.7758,-5.86,7.6848,-0.7032,1.0795,-1.0,4.3288
146511,806,9.0125,0.4512,-1.4638,8.8807,1.5318,2.4579,-1.2718,-1.0,14.1877,-3.0111,-3.2843,13.4695,4.4557,1.8257,-2.3128,1.0,3.1016
146511,807,2.4228,1.1603,0.1716,2.1173,1.173,1.3529,0.1469,1.0,10.5274,2.2877,-2.962,9.839,3.7427,1.6941,-0.9131,-1.0,2.2532
146511,808,0.7559,-0.0951,-0.7394,0.0661,0.7455,0.0886,-1.6987,1.0,1.5748,-0.1982,1.1559,1.0456,1.1728,0.8026,1.7406,-1.0,1.984
146511,809,45.3066,-39.325,-17.78,13.7874,43.1576,0.3143,-2.717,-1.0,57.523,39.656,28.3117,30.5734,48.7253,0.5922,0.62,1.0,92.1684
146511,810,0.8227,-0.1672,-0.664,0.4436,0.6848,0.6094,-1.8174,-1.0,2.0194,-1.8627,0.5633,0.5292,1.946,0.2687,2.8479,1.0,1.7324
146511,811,0.5741,0.1198,0.0142,-0.5513,0.1206,-2.2246,0.1177,-1.0,1.0873,0.7068,-0.0191,0.8192,0.7071,0.9892,-0.027,1.0,1.4161
146511,812,88.5819,-62.2831,7.1156,62.5853,62.6882,0.8802,3.0278,1.0,105.9971,26.3074,13.438,101.7974,29.5408,1.9508,0.4723,-1.0,95.5123
146511,813,3.242,0.3586,2.1057,-2.4365,2.136,-0.9774,1.4021,1.0,2.9197,-0.2541,-0.9298,-2.7539,0.9639,-1.7722,-1.8376,-1.0,3.1035
146511,814,4.3283,-1.9878,0.7213,3.7751,2.1147,1.3432,2.7935,1.0,1.6114,0.7106,-1.1867,-0.8199,1.3832,-0.5626,-1.0312,-1.0,4.9699
146511,815,51.7237,38.3094,-34.4721,-4.4036,51.5358,-0.0853,-0.7327,-1.0,50.8074,-44.5981,4.9814,-23.8238,44.8754,-0.5087,3.0304,1.0,93.8434
146511,816,62.5033,22.6475,-21.5324,-54.1304,31.2499,-1.317,-0.7602,-1.0,37.2306,-3.0885,-10.1644,35.6826,10.6233,1.9262,-1.8658,1.0,90.6602
146511,817,2.519,-2.4518,-0.2957,0.4851,2.4696,0.1952,-3.0216,1.0,4.0022,-3.3812,-2.0211,-0.6994,3.9392,-0.1766,-2.6028,-1.0,1.7575
146511,818,1.6926,-1.5238,-0.0733,0.7256,1.5256,0.4593,-3.0936,1.0,1.4182,1.3215,-0.3186,-0.3904,1.3593,-0.2834,-0.2366,-1.0,3.0612
146511,819,4.182,0.03,0.7462,-4.1134,0.7468,-2.4075,1.5306,1.0,2.0605,0.3306,1.0788,-1.7209,1.1283,-1.2087,1.2734,-1.0,1.212
146511,820,5.5175,3.5211,0.3093,-4.2354,3.5346,-1.0149,0.0876,1.0,1.6319,0.4491,0.1809,-1.5548,0.4842,-1.8832,0.383,-1.0,1.2591
146511,821,14.8161,-10.0178,-1.7236,-10.7786,10.1649,-0.9234,-2.9712,-1.0,13.347,-6.903,-0.6024,-11.4068,6.9292,-1.2732,-3.0545,1.0,3.0397
146511,822,21.4166,19.6139,0.5881,8.5795,19.6228,0.4244,0.03,-1.0,19.8456,-19.267,-4.6904,-0.7851,19.8297,-0.0396,-2.9028,1.0,40.3096
146511,823,2.0051,1.9302,0.3217,0.4245,1.9568,0.2153,0.1651,-1.0,5.4388,2.6806,-2.367,4.0965,3.5761,0.9806,-0.7233,1.0,3.0871
146511,824,8.049,-5.6912,2.7661,-4.9735,6.3278,-0.7217,2.6892,1.0,8.4305,2.7386,-0.5201,-7.9556,2.7875,-1.7712,-0.1877,-1.0,9.5211
146511,825,7.7311,1.4183,7.2035,2.4201,7.3417,0.3239,1.3764,1.0,19.5093,4.9162,17.4196,7.2794,18.1001,0.3921,1.2957,-1.0,1.2393
146511,826,18.3459,1.6067,3.0831,-18.0131,3.4767,-2.3474,1.0904,1.0,9.9471,3.0479,1.8702,-9.2815,3.5759,-1.6821,0.5504,-1.0,3.0488
146511,827,20.6559,0.6024,-4.0539,-20.2449,4.0985,-2.3005,-1.4233,1.0,24.8715,-2.2642,-6.5493,-23.8864,6.9296,-1.9511,-1.9037,-1.0,3.1588
146511,828,46.6597,-7.7482,45.7367,-5.023,46.3884,-0.1081,1.7386,-1.0,45.9619,0.3227,-45.0674,9.0171,45.0686,0.1988,-1.5636,1.0,92.2346
146511,829,4.0204,-0.0958,3.3899,2.1569,3.3912,0.5995,1.5991,-1.0,4.347,-1.367,3.5963,2.0207,3.8474,0.5036,1.934,1.0,1.2708
146511,830,3.2324,0.4865,-0.0668,3.1931,0.4911,2.5712,-0.1365,1.0,0.8804,0.2147,-0.3304,-0.7802,0.394,-1.4347,-0.9946,-1.0,3.2317
146511,831,1.6326,0.2817,-0.0958,1.6017,0.2975,2.3851,-0.3277,-1.0,1.6159,0.7404,0.3304,-1.3938,0.8108,-1.3104,0.4197,1.0,3.0675
146511,832,0.5911,0.1619,0.0875,-0.5517,0.184,-1.8178,0.4958,-1.0,0.7009,0.2567,-0.411,0.4952,0.4846,0.8968,-1.0125,1.0,1.1774
146511,833,1.6864,-1.6648,0.1159,-0.2182,1.6689,-0.1304,3.0721,1.0,2.3315,0.7203,0.6068,-2.1302,0.9418,-1.5549,0.7001,-1.0,3.0355
146511,834,35.3891,13.154,-15.9709,-28.7103,20.6905,-1.1308,-0.8818,-1.0,2.8273,1.6802,-1.4732,-1.7291,2.2345,-0.7121,-0.7198,1.0,3.0979
146511,835,0.8969,0.1904,0.684,-0.5377,0.71,-0.699,1.2993,-1.0,2.7184,0.0052,-2.4714,1.1274,2.4714,0.4417,-1.5687,1.0,3.0805
146511,836,5.498,-1.7071,2.1762,-4.7505,2.7659,-1.3097,2.236,1.0,4.9363,3.0104,1.5902,3.5728,3.4045,0.9159,0.486,-1.0,9.5709
146511,837,47.1335,-23.4161,-30.4251,27.3414,38.3927,0.6626,-2.2267,1.0,47.0811,22.8688,29.803,-28.3799,37.566,-0.6975,0.9163,-1.0,94.2053
146511,838,3.5342,-0.466,-0.4155,3.477,0.6244,2.4183,-2.4135,-1.0,3.7519,0.298,0.47,-3.7089,0.5565,-2.5955,1.0058,1.0,7.2803
146511,839,6.39,-2.6926,-2.9751,4.9719,4.0126,1.0407,-2.3064,1.0,3.3757,-0.9381,-2.7858,1.6565,2.9395,0.5373,-1.8956,-1.0,2.2505
146511,840,0.6722,0.2696,-0.5961,-0.1125,0.6542,-0.1711,-1.1461,1.0,3.6894,0.3071,-3.0303,2.0792,3.0459,0.6384,-1.4698,-1.0,1.2928
146511,841,4.7611,0.3866,-1.8758,-4.3576,1.9152,-1.5603,-1.3675,1.0,4.6926,-0.103,0.5154,4.6619,0.5256,2.8789,1.768,-1.0,9.346
146511,842,1.3119,0.4618,0.9831,0.7282,1.0861,0.6283,1.1316,-1.0,7.0861,-1.4402,-2.3932,-6.5115,2.7931,-1.5827,-2.1125,1.0,5.8425
146511,843,3.3659,2.8501,-1.7875,-0.0054,3.3643,-0.0016,-0.5602,1.0,0.9867,0.493,-0.7687,-0.3582,0.9132,-0.3829,-1.0006,-1.0,1.0499
146511,844,0.8414,0.3649,-0.6336,0.4027,0.7312,0.5262,-1.0483,1.0,6.0008,-2.5253,-5.4408,-0.1396,5.9982,-0.0233,-2.0053,-1.0,2.2763
146511,845,41.1991,-18.5614,23.743,-28.091,30.1373,-0.8325,2.2343,-1.0,49.657,19.6049,-30.1898,34.2056,35.9969,0.8457,-0.9949,1.0,90.4145
146511,846,1.0114,-0.3906,-0.6177,-0.6911,0.7309,-0.8424,-2.1346,1.0,10.2709,1.0725,-4.0822,-9.363,4.2207,-1.5372,-1.3139,-1.0,1.9109
146511,847,1.33,0.0905,-1.32,-0.0841,1.3231,-0.0635,-1.5024,-1.0,5.3642,5.109,-1.3402,0.9301,5.2819,0.1752,-0.2565,1.0,3.1598
146511,848,0.7959,-0.5654,-0.2595,0.485,0.6221,0.7167,-2.7112,1.0,39.662,-9.1711,7.9052,37.7686,12.1079,1.8555,2.4302,-1.0,4.5001
146511,849,40.7525,-40.1357,-1.0227,-6.9878,40.1487,-0.1732,-3.1161,-1.0,49.7492,43.234,9.1514,22.8483,44.1919,0.4964,0.2086,1.0,88.6754
146511,850,9.9546,6.7524,-3.342,-6.5053,7.5342,-0.7814,-0.4596,-1.0,0.7176,0.6157,0.122,-0.3313,0.6277,-0.506,0.1956,1.0,1.5806
146511,851,2.2248,0.5595,-1.9943,0.8052,2.0713,0.3795,-1.2973,1.0,0.8408,-0.2916,0.2082,0.7532,0.3583,1.4883,2.5216,-1.0,1.9254
146511,852,6.0152,-2.0841,-2.7919,-4.9024,3.484,-1.1421,-2.212,1.0,4.8017,-2.6935,2.5147,3.0767,3.685,0.7597,2.3905,-1.0,9.5273
146511,853,40.2111,36.1666,-12.2708,-12.5827,38.1916,-0.3238,-0.3271,-1.0,69.5183,-56.4302,2.1824,-40.542,56.4724,-0.6673,3.1029,1.0,93.3055
146511,854,28.2805,-17.0288,6.1081,21.7367,18.0912,1.0169,2.7972,1.0,6.6046,1.8104,-1.6871,6.1226,2.4746,1.6376,-0.7501,-1.0,13.7726
146511,855,1.4954,0.1267,-0.8294,1.2333,0.839,1.178,-1.4192,-1.0,0.7633,0.2191,0.4814,-0.5402,0.5289,-0.8965,1.1437,1.0,2.093
146511,856,1.1813,-0.0517,0.4959,1.0657,0.4986,1.5034,1.6747,1.0,19.234,5.6041,-2.3352,18.2504,6.0711,1.8204,-0.3948,-1.0,3.0761
146511,857,45.2402,15.7726,24.4476,34.644,29.094,1.01,0.9978,1.0,43.1402,-20.184,-20.2129,-32.3281,28.5649,-0.9715,-2.3555,-1.0,88.1382
146511,858,6.2293,-5.8868,1.7168,1.0919,6.132,0.1771,2.8578,1.0,10.486,-9.3593,4.2409,-2.0891,10.2753,-0.2019,2.7161,-1.0,3.2363
146511,859,5.5605,1.1174,-0.5656,-5.4166,1.2524,-2.1706,-0.4686,1.0,18.7166,3.1486,-4.9261,-17.7798,5.8464,-1.8314,-1.0021,-1.0,1.7173
146511,860,1.1681,0.7994,-0.8449,-0.0182,1.1631,-0.0156,-0.8131,-1.0,3.4381,-2.6457,-1.2791,1.7815,2.9387,0.5742,-2.6913,1.0,3.1918
146511,861,2.351,0.5014,-0.3995,2.2594,0.6411,1.9724,-0.6728,-1.0,9.7189,3.6496,-6.7859,5.9227,7.7051,0.708,-1.0774,1.0,3.1424
146511,862,2.8217,-1.1439,2.2366,1.2807,2.5121,0.49,2.0436,-1.0,8.1877,3.3977,-7.3288,-1.3314,8.078,-0.1641,-1.1367,1.0,9.4971
146511,863,5.6125,-0.5928,0.6418,-5.5431,0.8737,-2.5469,2.3165,-1.0,10.1144,-2.5701,4.6532,-8.6042,5.3158,-1.2588,2.0754,1.0,3.0247
146511,864,2.5934,0.3858,2.473,0.6709,2.5029,0.2649,1.416,-1.0,5.9006,4.7748,3.165,-1.4109,5.7285,-0.2439,0.5854,1.0,3.6308
146511,865,45.965,-12.7167,-22.7508,-37.8611,26.0637,-1.1682,-2.0805,1.0,49.3651,39.5448,27.8994,9.7332,48.396,0.1998,0.6144,-1.0,86.8931
146511,866,6.1251,1.0961,-4.5839,-3.9105,4.7131,-0.7557,-1.3361,-1.0,3.5999,-1.0166,2.7879,2.0352,2.9674,0.641,1.9205,1.0,9.3715
146511,867,3.7187,2.0716,2.3793,1.9661,3.1547,0.5886,0.8544,1.0,6.3585,-5.1181,-2.3568,-2.9445,5.6346,-0.5013,-2.7101,-1.0,9.5557
146511,868,14.4743,6.4424,-12.7556,2.2991,14.2902,0.1602,-1.1031,1.0,3.9692,2.1307,-3.3434,0.1605,3.9646,0.0405,-1.0034,-1.0,1.2009
146511,869,16.3963,2.4205,-8.4816,-13.8214,8.8202,-1.2314,-1.2928,1.0,22.7336,1.1065,-12.5867,-18.8986,12.6352,-1.1924,-1.4831,-1.0,2.059
146511,870,1.8029,1.0946,-1.223,0.7386,1.6413,0.436,-0.8408,1.0,1.3765,-1.0626,0.8675,0.0447,1.3717,0.0326,2.4569,-1.0,3.0607
146511,871,6.2953,-3.9457,-1.4761,4.6768,4.2127,0.9572,-2.7836,-1.0,15.2235,-0.6815,-0.0373,15.2078,0.6826,3.7974,-3.0869,1.0,6.6301
146511,872,46.3572,-28.6294,20.0853,30.4289,34.9723,0.7865,2.5298,-1.0,47.0627,34.9963,-7.3985,-30.5844,35.7698,-0.7751,-0.2083,1.0,92.3351
146511,873,9.8405,5.2849,7.6248,3.2799,9.2772,0.3466,0.9647,1.0,2.6383,0.0698,2.6352,0.0179,2.6361,0.0068,1.5443,-1.0,3.3025
146511,874,1.314,1.1431,-0.19,-0.6104,1.1588,-0.505,-0.1647,-1.0,1.9389,-1.1824,-0.0146,1.533,1.1825,1.0763,-3.1292,1.0,3.1123
146511,875,76.8198,70.633,7.585,29.2357,71.0391,0.4007,0.107,1.0,34.3057,-27.8832,-11.7338,16.1776,30.2515,0.5121,-2.7433,-1.0,91.879
146511,876,8.0732,-4.7796,4.3899,4.801,6.4896,0.685,2.3987,1.0,3.4527,-0.4183,0.5902,3.3744,0.7234,2.2445,2.1873,-1.0,3.7669
146511,877,0.6574,-0.1692,-0.4702,0.4139,0.4997,0.7547,-1.9162,1.0,0.6952,-0.3135,0.4798,-0.3789,0.5732,-0.6204,2.1496,-1.0,1.263
146511,878,3.367,-1.1406,-0.5398,-3.1198,1.2619,-1.6369,-2.6996,1.0,2.3285,-0.1424,-2.2345,-0.6305,2.239,-0.278,-1.6344,-1.0,3.0052
146511,879,8.8131,0.779,-1.2729,8.6852,1.4923,2.4617,-1.0216,-1.0,3.376,2.0408,-0.7632,2.5767,2.1788,1.0048,-0.3579,1.0,3.1062
146511,880,0.9894,0.56,-0.5549,-0.5886,0.7883,-0.6904,-0.7808,1.0,7.0022,-1.9689,5.5069,3.8493,5.8483,0.6181,1.9142,-1.0,5.1697
146511,881,1.079,-0.0552,0.9446,-0.5076,0.9462,-0.5136,1.6292,-1.0,11.4068,-7.565,3.0686,-7.9661,8.1637,-0.8642,2.7562,1.0,3.1492
146511,882,51.9842,32.6916,-37.0542,-16.1429,49.4141,-0.3211,-0.8479,-1.0,42.1884,-33.2644,21.4966,14.5335,39.6058,0.3592,2.5679,1.0,92.8629
146511,883,14.43,2.347,-1.6027,14.147,2.842,2.3081,-0.5991,-1.0,60.0065,9.2454,-10.8997,58.2794,14.2927,2.1134,-0.8673,1.0,2.1262
146511,884,0.263,0.159,0.0776,-0.1635,0.1769,-0.8267,0.4543,1.0,2.0629,0.0597,-0.5719,1.9784,0.575,1.9493,-1.4668,-1.0,1.3507
146511,885,1.2064,0.9539,0.1619,-0.7128,0.9676,-0.6825,0.1681,1.0,1.321,0.5952,-0.7737,-0.8837,0.9762,-0.8127,-0.9151,-1.0,1.0319
146511,886,6.1923,-1.9662,-0.7818,-5.8186,2.116,-1.7362,-2.7632,1.0,1.1109,0.0166,0.1471,-1.0959,0.1481,-2.6993,1.4584,-1.0,1.15
146511,887,1.6917,0.7397,-0.8823,-1.2349,1.1513,-0.9318,-0.8731,1.0,1.9872,-1.8964,0.1956,0.5506,1.9065,0.285,3.0388,-1.0,3.3551
146511,888,0.9133,0.739,-0.5238,-0.048,0.9059,-0.053,-0.6166,-1.0,6.3531,-1.3199,-3.4102,5.1942,3.6567,1.1498,-1.9401,1.0,3.2409
146511,889,5.615,-0.44,4.9758,-2.5622,4.9952,-0.4927,1.659,-1.0,1.2796,-0.7292,0.7425,0.737,1.0407,0.6594,2.3471,1.0,3.184
146511,890,4.6801,-0.3167,-4.5214,-1.1612,4.5325,-0.2535,-1.6407,-1.0,1.4421,0.6872,-1.1482,-0.5271,1.3381,-0.3844,-1.0315,1.0,1.5325
146511,891,44.1733,36.1159,11.5611,-22.6551,37.9212,-0.5666,0.3098,-1.0,51.5593,-40.7732,-30.434,8.3472,50.879,0.1633,-2.5004,1.0,92.6399
146511,892,3.9578,-1.685,-3.5566,0.4053,3.9355,0.1028,-2.0132,-1.0,4.8918,2.5754,1.0976,-4.0102,2.7995,-1.1567,0.4029,1.0,7.6473
146511,893,1.8117,-1.728,0.3184,-0.4286,1.7571,-0.2416,2.9594,-1.0,3.1683,-2.9131,1.1047,0.566,3.1156,0.1807,2.7791,1.0,1.1028
146511,894,4.4299,2.2002,-3.8416,0.1161,4.4271,0.0262,-1.0507,-1.0,6.8086,-4.846,0.9964,-4.6764,4.9474,-0.8421,2.9388,1.0,9.5084
146511,895,42.9699,5.2552,-39.2263,-16.7358,39.5767,-0.4112,-1.4376,1.0,52.6588,-1.6602,52.549,2.9642,52.5752,0.0563,1.6024,-1.0,93.6204
146511,896,1.1237,1.1172,-0.0351,-0.047,1.1177,-0.0421,-0.0314,1.0,2.3788,1.0045,-0.3264,2.1289,1.0562,1.4506,-0.3141,-1.0,1.817
146511,897,5.4273,3.3009,4.297,-0.2916,5.4185,-0.0538,0.9158,-1.0,5.9986,-2.3106,4.7413,2.8554,5.2744,0.5179,2.0243,1.0,6.4271
146511,898,8.5055,0.9993,-2.7084,7.9999,2.8868,1.7435,-1.2173,1.0,4.2636,-0.4528,-2.2882,3.5674,2.3325,1.211,-1.7662,-1.0,1.9958
146511,899,3.7673,3.2489,0.7247,-1.761,3.3288,-0.507,0.2195,1.0,2.5829,1.8042,1.291,-1.3185,2.2185,-0.5639,0.6211,-1.0,1.116
146511,900,3.1163,0.8127,-0.2097,2.9993,0.8394,1.9857,-0.2525,-1.0,3.1461,3.0136,-0.7186,0.5375,3.0981,0.1726,-0.2341,1.0,3.3476
146511,901,0.7087,0.1534,0.3736,-0.5727,0.4039,-1.1484,1.1813,-1.0,0.6124,-0.258,-0.3005,0.455,0.3961,0.9827,-2.2801,1.0,1.3096
146511,902,8.0004,0.3968,-2.048,-7.7229,2.0861,-2.0198,-1.3794,1.0,0.4642,0.329,0.197,-0.2392,0.3835,-0.5892,0.5397,-1.0,2.0736
146511,903,7.633,1.7519,-1.0238,7.3576,2.0291,1.9998,-0.5289,1.0,5.1825,1.8837,0.1944,4.8229,1.8937,1.6645,0.1029,-1.0,1.402
146511,904,43.6465,30.6131,-9.222,29.712,31.972,0.8305,-0.2926,-1.0,53.0789,-44.5406,-10.6949,-26.8162,45.8066,-0.5563,-2.9059,1.0,93.5776
146511,905,1.0807,-0.863,-0.6394,0.0559,1.074,0.052,-2.504,1.0,3.4036,1.6438,0.0413,2.9781,1.6443,1.3558,0.0251,-1.0,3.1521
146511,906,1.3369,-0.9649,-0.4345,0.8101,1.0582,0.7056,-2.7185,1.0,2.3254,-0.9065,2.002,-0.7528,2.1977,-0.3362,1.996,-1.0,2.7295
146511,907,1.7789,1.4762,-0.7474,0.6445,1.6546,0.3803,-0.4687,-1.0,0.5704,-0.0569,0.0712,0.5531,0.0912,2.5024,2.245,1.0,1.2702
146511,908,5.4088,0.9687,-1.1679,5.1905,1.5173,1.9437,-0.8784,-1.0,0.4121,-0.3785,-0.1092,0.0589,0.3939,0.1491,-2.8606,1.0,2.0848
146511,909,5.6994,1.5024,-0.3353,5.4866,1.5394,1.9832,-0.2196,-1.0,2.5992,2.0817,-1.5479,0.1233,2.5941,0.0475,-0.6394,1.0,4.583
146511,910,10.3606,-4.3621,2.2423,9.1255,4.9047,1.3795,2.6668,1.0,9.1219,5.1391,1.5921,7.3656,5.3801,1.1199,0.3004,-1.0,9.6075
146511,911,46.3659,36.017,28.981,3.5582,46.2291,0.0769,0.6776,-1.0,40.731,-22.2347,-34.0193,-2.7029,40.6411,-0.0665,-2.1497,1.0,85.8476
146511,912,48.8058,28.2188,-25.5178,30.5702,38.0455,0.7354,-0.7352,-1.0,61.3768,-43.0729,36.2973,24.3789,56.3274,0.4203,2.4414,1.0,93.7228
146511,913,47.0714,-40.6432,-2.2436,-23.639,40.7051,-0.5522,-3.0864,1.0,45.961,34.2144,12.6848,27.944,36.4901,0.7057,0.355,-1.0,92.1203
146511,914,46.2643,-6.0206,-28.9681,-35.5665,29.5871,-1.0173,-1.7757,-1.0,44.1276,8.9177,31.6201,29.4597,32.8536,0.8064,1.2959,1.0,90.0997
146511,915,34.8371,-4.3828,-31.8994,13.2978,32.1991,0.4021,-1.7073,1.0,60.7779,16.602,58.2139,-5.4276,60.535,-0.0895,1.293,-1.0,90.7663
146511,916,17.4451,14.2083,-9.6563,3.033,17.1791,0.1756,-0.5969,-1.0,5.6916,4.8836,-2.6204,1.2913,5.5422,0.2309,-0.4925,1.0,1.1784
146511,917,6.8212,1.0691,-6.7317,0.2401,6.8161,0.0352,-1.4133,1.0,32.9444,3.3466,-4.9817,-32.393,6.0014,-2.3876,-0.9793,-1.0,19.7684
146511,918,3.7923,-1.0481,-1.2914,3.4065,1.6632,1.465,-2.2526,1.0,0.3418,0.3,-0.0717,0.1025,0.3084,0.3266,-0.2347,-1.0,1.5361
146511,919,6.4948,-2.2714,-1.418,-5.9162,2.6777,-1.5336,-2.5835,-1.0,8.0535,0.1217,-3.6554,-7.1744,3.6574,-1.4263,-1.5375,1.0,3.1513
146511,920,5.2739,-0.6737,-3.7332,-3.6622,3.7935,-0.8567,-1.7493,1.0,18.0267,-2.1968,-9.4908,-15.1674,9.7417,-1.2259,-1.7983,-1.0,2.291
146511,921,2.5893,0.0151,1.556,2.0668,1.5561,1.0955,1.5611,-1.0,9.8418,5.0041,-1.712,-8.2993,5.2888,-1.2326,-0.3296,1.0,9.5117
146511,922,2.5445,-2.2764,-0.5875,0.9675,2.351,0.4007,-2.889,-1.0,1.5174,-0.1883,-0.263,-1.4788,0.3235,-2.2248,-2.1921,1.0,3.0724
146511,923,0.5908,0.1085,-0.1419,0.5532,0.1786,1.8488,-0.9179,1.0,1.7366,0.5186,-1.6072,0.3904,1.6888,0.2292,-1.2587,-1.0,1.0363
146511,924,4.7804,-1.1432,1.819,-4.2691,2.1484,-1.4379,2.1319,-1.0,1.5675,-0.4397,-0.0217,-1.5007,0.4402,-1.9405,-3.0922,1.0,1.1266
146511,925,1.3533,1.0277,0.6623,-0.5703,1.2227,-0.451,0.5724,1.0,3.2167,1.1798,-1.6027,-2.525,1.9901,-1.0593,-0.9362,-1.0,2.355
146511,926,13.4038,1.7975,11.6889,-6.3079,11.8263,-0.5109,1.4182,-1.0,5.2406,-0.0342,-1.8258,-4.911,1.8262,-1.7153,-1.5895,1.0,11.0164
146511,927,5.8734,-2.6868,3.8229,3.5569,4.6727,0.7021,2.1834,-1.0,7.7182,4.5288,-2.1511,5.8671,5.0137,0.9968,-0.4434,1.0,9.4727
146511,928,1.0708,-0.8385,0.4932,-0.4349,0.9728,-0.4334,2.6099,-1.0,9.3045,-2.2237,-0.8808,-8.9912,2.3918,-2.0346,-2.7644,1.0,3.0442
146511,929,7.2042,-1.0507,5.1623,4.9129,5.2681,0.8329,1.7716,-1.0,1.3222,-1.0062,-0.0915,0.8462,1.0104,0.7617,-3.0509,1.0,3.0964
146511,930,0.9719,-0.5431,-0.6548,0.4578,0.8508,0.515,-2.2632,1.0,1.6672,-1.5982,-0.0821,0.4552,1.6003,0.2807,-3.0903,-1.0,1.0013
146511,931,14.1733,-1.6083,-3.5222,-13.6337,3.872,-1.9715,-1.9991,-1.0,0.49,-0.2607,0.0028,-0.4012,0.2607,-1.216,3.1307,1.0,1.4677
146511,932,3.0675,1.2527,0.7554,2.6942,1.4629,1.3705,0.5426,1.0,3.2174,-2.2507,-1.609,-1.6389,2.7667,-0.5623,-2.5209,-1.0,6.055
146511,933,4.6561,-2.886,3.4318,-1.2497,4.484,-0.2752,2.27,1.0,4.9332,3.9874,-2.5573,1.3734,4.737,0.286,-0.5703,-1.0,9.4849
146511,934,5.6062,-0.527,5.2033,-2.0167,5.2299,-0.3766,1.6717,1.0,6.7076,-5.6381,-2.8941,-2.1947,6.3375,-0.3397,-2.6673,-1.0,9.516
146511,935,32.5052,-2.9712,8.1163,31.3349,8.6431,1.9996,1.9217,1.0,15.5765,-2.1202,3.6069,15.0037,4.1839,1.9891,2.1022,-1.0,1.1089
146511,936,45.5961,4.8432,-17.9495,-41.6335,18.5914,-1.5458,-1.3072,1.0,39.9117,-6.7367,27.0386,28.5738,27.8651,0.8992,1.815,-1.0,83.993
146511,937,43.5491,-13.7778,1.6518,41.279,13.8764,1.8104,3.0223,-1.0,8.4522,-3.0023,0.5715,7.8795,3.0563,1.6759,2.9535,1.0,1.0255
146511,938,53.7891,-5.0742,-35.9533,-39.6847,36.3096,-0.9456,-1.711,-1.0,45.3103,11.4312,43.8415,-0.5196,45.3072,-0.0115,1.3157,1.0,90.0094
146511,939,4.7559,-0.4811,-1.701,-4.4139,1.7677,-1.6461,-1.8464,1.0,3.3491,1.1744,2.6101,1.7359,2.8622,0.5744,1.148,-1.0,7.5638
146511,940,3.8514,2.6246,-0.5998,2.752,2.6923,0.897,-0.2247,1.0,9.0187,0.2041,-2.1825,8.7476,2.192,2.0925,-1.4775,-1.0,4.2017
146511,941,5.6373,0.3184,3.6409,4.2908,3.6548,0.9992,1.4836,-1.0,4.8039,0.2932,-4.7936,-0.0332,4.8026,-0.0069,-1.5097,1.0,9.444
146511,942,0.8651,-0.0541,-0.5216,0.6799,0.5244,1.0763,-1.6742,-1.0,0.8248,0.0949,0.5414,-0.6058,0.5496,-0.9519,1.3972,1.0,1.6877
146511,943,3.7642,-1.6161,-3.2393,-1.0263,3.62,-0.2798,-2.0336,1.0,2.1835,-0.0463,-2.0215,-0.8174,2.022,-0.394,-1.5937,-1.0,1.2399
146511,944,3.475,2.3796,-2.1584,1.3202,3.2127,0.4002,-0.7367,1.0,2.5532,1.0488,-1.7502,1.5312,2.0404,0.6935,-1.0309,-1.0,1.0851
146511,945,2.747,-1.2195,2.1548,-1.1851,2.476,-0.462,2.0858,-1.0,1.6234,-1.2645,-0.5374,-0.8581,1.3739,-0.5898,-2.7397,1.0,2.4777
